sa_id,p_id,brad_date,ch_svc_id,ch_no,ch_nm,prod_id,cw_id,bom_st_dt,bom_fns_dt,bom_prod_nm,대분류,중분류,소분류,브랜드,세분류,productImgUrl,mUrl,originPrice,price,cw_date,선호그룹,메타그룹,카피라이팅,평균,매력성,자연스러움,적합성,길이,종결어미
2,2,2024-02-03,315,034,W쇼핑,3151706940840,4014000,2024-02-03 06:14:00,2024-02-03 07:14:28,발레리 프론트훅 체인지 브라팬티 총 10종,잡화,언더웨어,여성브라/팬티/속옷,발레리,브라팬티,http://img.w-shopping.co.kr/goods2022/906/20/15920906_p.jpg,https://m.w-shopping.co.kr/display/goods/15920906?mediaCode=OT08,59900,"59,900",2024-02-01,언더웨어,언더웨어,"고급스러운 언더웨어, 스타일리시한 보온성",8.75,9,8,8,10,P
2,2,2024-02-03,223,038,CJ ONSTYLE+,2231706928300,4014000,2024-02-03 02:45:00,2024-02-03 03:14:58,★우아함의 극치★베라왕 인티메이츠 브라팬티 5세트,잡화,언더웨어,여성브라/팬티/속옷,베라왕,브라팬티,http://itemimage.cjonstyle.net/goods_images/20/487/2015045487L.jpg?timestamp=20230510102155,https://display.cjonstyle.com/m/item/2015045487?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,198000,"198,000",2024-02-01,언더웨어,언더웨어,"고급스러운 언더웨어, 스타일리시한 보온성",8.75,9,8,8,10,P
2,2,2024-02-03,223,038,CJ ONSTYLE+,2231706975100,4014000,2024-02-03 15:45:00,2024-02-03 16:44:58,신영와코루 슬림업 V14 최신상 메모리 슬림업 브라팬티,잡화,언더웨어,여성브라/팬티/속옷,신영와코루,브라팬티,http://itemimage.cjonstyle.net/goods_images/20/577/2023487577L.jpg?timestamp=20231129145029,https://display.cjonstyle.com/m/item/2023487577?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,179900,"179,900",2024-02-01,언더웨어,언더웨어,"고급스러운 언더웨어, 스타일리시한 보온성",8.75,9,8,8,10,P
2,2,2024-02-02,223,038,CJ ONSTYLE+,2231706906700,4014000,2024-02-02 20:45:00,2024-02-02 21:44:58,★CJ단독 한정판★바바라[barbara] cest moi 브라팬티,잡화,언더웨어,여성브라/팬티/속옷,바바라,브라팬티,http://itemimage.cjonstyle.net/goods_images/20/641/2022700641L.jpg?timestamp=20240129103009,https://display.cjonstyle.com/m/item/2022700641?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,208000,"208,000",2024-02-01,언더웨어,언더웨어,"고급스러운 언더웨어, 스타일리시한 보온성",8.75,9,8,8,10,P
2,2,2024-02-03,310,008,GS SHOP,3101706968200,4014000,2024-02-03 13:50:00,2024-02-03 14:59:58,[신규어깨끈조절라인]비비안 텐셀 패키지 브라팬티 7세트+팬티5종,잡화,언더웨어,여성브라/팬티/속옷,비비안,브라팬티,https://asset.m-gs.kr/prod/1046118160/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1046118160,179900,"161,910",2024-02-01,언더웨어,언더웨어,"고급스러운 언더웨어, 스타일리시한 보온성",8.75,9,8,8,10,P
3,3,2024-02-01,304,010,현대홈쇼핑,3041706803200,4016001,2024-02-01 16:00:00,2024-02-01 16:49:58,[현대단독] 52년 역사 피스코리아 주방가위 택배커터 5종 풀세트,생활/주방,주방용품,칼/커팅기구,현대단독,없음,https://image.hmall.com/static/4/4/81/04/2204814462_0.jpg?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2204814462&ReferCode=m09&TcCode=0000001389,39900,"39,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-02,478,017,SK 스토아,4781706899260,4016001,2024-02-02 18:41:00,2024-02-02 19:40:58,[프리파라] (방송에서만)프리파라 트라이탄 밀폐용기 20종 풀세트,생활/주방,주방용품,물병/보관/밀폐용기,프리파라,밀폐용기,http://imagecdn.skstoa.com/goods/247/36605247_g.jpg,http://m.skstoa.com/display/goods/36605247?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,149000,"119,000",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-02,478,017,SK 스토아,4781706845260,4016001,2024-02-02 03:41:00,2024-02-02 04:40:58,"[몬타] (방송에서만)원터치 몬타 5분 압력가마솥 콤비 풀세트(3,4인분용 +1,2인분용)",생활/주방,주방용품,냄비/솥,몬타,가마솥,http://imagecdn.skstoa.com/goods/643/37334643_g.jpg,http://m.skstoa.com/display/goods/37334643?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,139000,"95,370",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-01,719,022,공영쇼핑,7191706791200,4016001,2024-02-01 12:40:00,2024-02-01 13:39:58,[뉴메이슨]올스텐 칼세트+조리도구 6종,생활/주방,주방용품,조리도구,뉴메이슨,올스텐 칼세트,"https://img.publichs.com/ECMCFO/share/product/59/82/75/16739733.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11758259,68900,"68,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-02,231,028,GS MY SHOP,2311706873760,4016001,2024-02-02 11:36:00,2024-02-02 12:35:58,정통솥갈비찜 4팩 대구식 매운마늘갈비찜 2팩 [해화당] 이영자의 갈비찜2종 총 6팩 정통갈비찜4팩 매운갈비찜2팩,식품/건강,축산물,축산가공식품,해화당,매운마늘갈비찜,https://asset.m-gs.kr/prod/1045893524/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1045893524,69900,"69,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-04,231,028,GS MY SHOP,2311707053820,4016001,2024-02-04 13:37:00,2024-02-04 14:36:58,김나운더키친 손질새우 13팩 (팩당 20마리 총 260마리),식품/건강,수산물,해산물/어패류,김나운더키친,손질새우,https://asset.m-gs.kr/prod/1015748711/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1015748711,60900,"59,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-04,229,030,쇼핑엔티,2291707046440,4016001,2024-02-04 11:34:00,2024-02-04 12:32:58,[명절엔 손질새우!] 정호영 만능새우 140g(20미) × 15팩,식품/건강,수산물,해산물/어패류,정호영,없음,http://img.shoppingntmall.com/goods/813/14193813_h.jpg,http://m.shoppingntmall.com/display/goods/14193813?mediaCode=TV02A,-1,"58,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-01,229,030,쇼핑엔티,2291706776440,4016001,2024-02-01 08:34:00,2024-02-01 09:32:58,(방송에서만 쌀통이 더!) 이잼쿡 타이머 3L+5L 압력솥 풀세트,생활/주방,주방용품,물병/보관/밀폐용기,타이머,쌀통,http://img.shoppingntmall.com/goods/975/14086975_h.png,http://m.shoppingntmall.com/display/goods/14086975?mediaCode=TV02A,-1,"139,000",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-02,229,030,쇼핑엔티,2291706873580,4016001,2024-02-02 11:33:00,2024-02-02 12:31:58,★국내산 소갈비★ 임성근의 한끗다른 소갈비찜 500g x 8팩 (총 4kg),식품/건강,축산물,쇠고기,임성근,소갈비찜,http://img.shoppingntmall.com/goods/463/14171463_h.jpg,http://m.shoppingntmall.com/display/goods/14171463?mediaCode=TV02A,-1,"59,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-03,440,032,LOTTE OneTV,4401706985660,4016001,2024-02-03 18:41:00,2024-02-03 19:39:58,"소갈비찜 500g*7팩, 총 3.5kg",식품/건강,축산물,축산가공식품,소갈비찜,없음,https://image2.lotteimall.com/goods/81/33/79/12793381_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12793381,75900,"74,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-04,440,032,LOTTE OneTV,4401707068460,4016001,2024-02-04 17:41:00,2024-02-04 18:40:58,최현석의 대왕 소갈비찜 3kg(1.5kg X 2팩),식품/건강,축산물,축산가공식품,최현석,소갈비찜,https://image2.lotteimall.com/goods/64/36/79/12793664_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12793664,84900,"83,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-04,315,034,W쇼핑,3151707067320,4016001,2024-02-04 17:22:00,2024-02-04 18:22:18,임성근 국내산 소갈비찜 500g * 8팩,식품/건강,농산물,채소,임성근,소갈비찜,http://img.w-shopping.co.kr/goods2022/842/99/16099842_p.png,https://m.w-shopping.co.kr/display/goods/16099842?mediaCode=OT08,60900,"59,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-02,257,036,현대홈쇼핑+샵,2571706892000,4016001,2024-02-02 16:40:00,2024-02-02 17:39:58,[김나운 더 키친] 손질새우 총 260마리 / 140g x 13팩(팩당 20미),식품/건강,수산물,수산가공식품,김나운 키친,손질새우,http://image.hyundaihmall.com/static/0/5/19/47/2147195021_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2147195021&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,60900,"59,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-01,257,036,현대홈쇼핑+샵,2571706786400,4016001,2024-02-01 11:20:00,2024-02-01 11:59:58,싱싱 손질새우 with 정호영 총 300마리 / 15팩 x 140g (팩당 20미),식품/건강,수산물,수산가공식품,싱싱,손질새우,http://image.hyundaihmall.com/static/5/4/79/03/2203794546_0.png,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2203794546&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,58900,"58,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-04,257,036,현대홈쇼핑+샵,2571707044400,4016001,2024-02-04 11:00:00,2024-02-04 11:59:58,[이보은 건강밥상] 간편한 손질새우 300마리,식품/건강,수산물,생선,이보은,손질새우,http://image.hyundaihmall.com/static/8/7/34/02/2202347845_0.jpg,http://m.hyundaihmall.com/front/smItemDetailR.do?pReferCode=dm1&ItemCode=2202347845&utm_source=homemoadata&utm_medium=cps_main&utm_campaign=sale,60900,"59,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-02,223,038,CJ ONSTYLE+,2231706852700,4016001,2024-02-02 05:45:00,2024-02-02 06:44:58,이잼쿡 타이머 이지 압력솥 풀세트,생활/주방,주방용품,냄비/솥,이잼쿡 타이머,압력솥,http://itemimage.cjonstyle.net/goods_images/20/151/2024811151L.jpg?timestamp=20231227143843,https://display.cjonstyle.com/m/item/2024811151?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,149000,"149,000",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-02,223,038,CJ ONSTYLE+,2231706895900,4016001,2024-02-02 17:45:00,2024-02-02 18:44:58,김나운더키친 손질새우 140g 13팩 /총 260미,식품/건강,수산물,해산물/어패류,김나운더키친,손질새우,http://itemimage.cjonstyle.net/goods_images/20/123/2005200123L.jpg?timestamp=20231226095940,https://display.cjonstyle.com/m/item/2005200123?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,60900,"59,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-04,223,038,CJ ONSTYLE+,2231707075900,4016001,2024-02-04 19:45:00,2024-02-04 20:44:58,[백종원 본가]소갈비찜 500g x 7팩,식품/건강,가공식품,간편식품,백종원 본가,소갈비찜,http://itemimage.cjonstyle.net/goods_images/20/804/2017088804L.jpg?timestamp=20230614113149,https://display.cjonstyle.com/m/item/2017088804?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,89900,"88,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-03,323,004,롯데홈쇼핑,3231706952300,4016001,2024-02-03 09:25:00,2024-02-03 09:54:58,[화이트] 무선 전동 그라인더 풀세트(본품+프로팟 3개+맥스팟 1개 +전용 트레이+소금+후추+건전지 3p),생활/주방,공구/보안용품,공구용품,그라인더,소금,https://image2.lotteimall.com/goods/17/27/78/12782717_5.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12782717,89000,"89,000",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
3,3,2024-02-01,323,004,롯데홈쇼핑,3231706798100,4016001,2024-02-01 14:35:00,2024-02-01 15:28:58,그때그맛 뼈없는 소갈비찜 500g 7팩 (총 3.5kg),식품/건강,축산물,축산가공식품,없음,소갈비찜,https://image2.lotteimall.com/goods/02/22/78/12782202_2.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12782202,75900,"74,900",2024-02-01,삼시세끼,식품,간편하게 즐기는 풍미 겨울밤 삼시세끼,7.5,4,8,8,10,P
4,4,2024-02-03,304,010,현대홈쇼핑,3041706931600,410001,2024-02-03 03:40:00,2024-02-03 03:59:58,유로컬렉션 23FW 유로피안 밍크카라 퍼구스다운,패션,여성의류,점퍼,유로피안,구스 다운,https://image.hmall.com/static/7/3/48/56/2156483771_0.jpg?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2156483771&ReferCode=m09&TcCode=0000001389,299000,"299,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-04,304,010,현대홈쇼핑,3041707006000,410001,2024-02-04 00:20:00,2024-02-04 01:09:58,캘빈클라인 퍼포먼스 여성 푸퍼 구스다운 1종,패션,여성의류,점퍼,캘빈클라인,구스 다운,https://image.hmall.com/static/1/7/37/33/2133377101_0.jpg?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2133377101&ReferCode=m09&TcCode=0000001389,139000,"139,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-02,478,017,SK 스토아,4781706838060,410001,2024-02-02 01:41:00,2024-02-02 02:40:58,[헬렌카렌] THE PREMIUM 폭스퍼 폴란드구스 롱 벨티드 다운,패션,여성의류,점퍼,헬렌카렌,구스 다운,http://imagecdn.skstoa.com/goods/397/29004397_g.jpg,http://m.skstoa.com/display/goods/29004397?orderMedia=62&mediaCode=EP01&mediaTarget=001&utm_source=hsmoa&utm_medium=affiliate&utm_campaign=hsmoaonair,219000,"161,770",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-02,326,020,신세계쇼핑,3261706866320,410001,2024-02-02 09:32:00,2024-02-02 10:32:18,[삼성5%할인]리가 풀스킨 밍크 폭스 콤비 구스다운 (23FW),패션,여성의류,점퍼,리가,구스 다운,http://img.shinsegaetvshopping.com/goods/400/20050400_g_20231220155007.jpg,http://m.shinsegaetvshopping.com/display/detail/20050400?inMediaCode=MC02,498000,"498,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-02,719,022,공영쇼핑,7191706850000,410001,2024-02-02 05:00:00,2024-02-02 05:59:58,[마담엘레강스] 줄리안 폭스후드 구스다운,패션,여성의류,점퍼,마담엘레강스,구스 다운,"https://img.publichs.com/ECMCFO/share/product/19/97/78/16935188.jpg/dims/resize/Q_80,435",https://m.gongyoungshop.kr/gate/selectAliance.do?alcLnkCd=kt&tgUrl=/goods/selectGoodsDetail.do?prdId=11789719,209000,"199,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-03,231,028,GS MY SHOP,2311706962560,410001,2024-02-03 12:16:00,2024-02-03 12:35:58,8020 덕다운으로 따뜻하게 멋내기 [23FW 최신상]디엣 덕트렌치 1종,패션,여성의류,점퍼,디엣,덕트렌치,https://asset.m-gs.kr/prod/1043430936/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLH&gourl=/prd/prd.gs?prdid=1043430936,79900,"79,900",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-02,229,030,쇼핑엔티,2291706852040,410001,2024-02-02 05:34:00,2024-02-02 06:32:58,23FW ODV 사가폭스 벨티드 롱구스 다운,패션,남성의류,조끼/베스트,ODV,구스 다운,http://img.shoppingntmall.com/goods/096/13406096_h.jpg,http://m.shoppingntmall.com/display/goods/13406096?mediaCode=TV02A,-1,"298,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-04,440,032,LOTTE OneTV,4401707012000,410001,2024-02-04 02:00:00,2024-02-04 02:38:58,23FW 에뚜왈 다운 점퍼,패션,여성의류,점퍼,에뚜왈,점퍼,https://image2.lotteimall.com/goods/64/36/78/12783664_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12783664,89000,"75,650",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-03,440,032,LOTTE OneTV,4401706927940,410001,2024-02-03 02:39:00,2024-02-03 02:43:58,○[이태리 공식수입 정품] 샤인 라이트 다운(9AW330),패션,여성의류,점퍼,없음,라이트,https://image2.lotteimall.com/goods/57/51/79/12795157_1.jpg,https://m.lotteimall.com/coop/affilGate.lotte?chl_no=183671&chl_dtl_no=2605020&returnUrl=/goods/viewGoodsDetail.lotte?goods_no=12795157,799000,"799,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-02,223,038,CJ ONSTYLE+,2231706917500,410001,2024-02-02 23:45:00,2024-02-03 00:44:58,"[최초가199,000]셀렙샵 에디션 23FW FAUX 밍크 헝가리구스 다운",패션,여성의류,점퍼,셀렙샵,구스 다운,http://itemimage.cjonstyle.net/goods_images/20/039/2015077039L.jpg?timestamp=20230524180330,https://display.cjonstyle.com/m/item/2015077039?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,89000,"89,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-04,223,038,CJ ONSTYLE+,2231707007500,410001,2024-02-04 00:45:00,2024-02-04 01:44:58,다니엘크레뮤 23 WINTER 머스코비 네스트 헤비 다운,패션,남성의류,점퍼,다니엘크레뮤,다운,http://itemimage.cjonstyle.net/goods_images/20/813/2021331813L.jpg?timestamp=20231026151759,https://display.cjonstyle.com/m/item/2021331813?infl_cd=I0959&utm_medium=pcs&utm_source=livehomeshopping&channelCode=30002002,99500,"99,500",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-01,486,042,NS Shop+,4861706827320,410001,2024-02-01 22:42:00,2024-02-01 23:41:58,"런칭가99,900)오아로 볼륨카라 자수 다운",패션,여성의류,점퍼,오아로,자수,http://product-image.prod-nsmall.com/itemimg2/33/272/33939272_S.jpg,http://mw.nsmall.com/gate.html?co_cd=182&target=/product/33939272,89900,"89,900",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-02,270,006,CJ ONSTYLE,2701706858100,410001,2024-02-02 07:15:00,2024-02-02 08:14:58,"[최초가 299,000원]셀렙샵 에디션 23FW 헝가리구스 롱다운",패션,여성의류,점퍼,셀렙샵,구스 다운,http://itemimage.cjonstyle.net/goods_images/20/708/2022576708L.jpg?timestamp=20231128085157,https://display.cjonstyle.com/m/item/2022576708?infl_cd=I0444&utm_medium=pcs&utm_source=livehomeshopping,199000,"199,000",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-01,310,008,GS SHOP,3101706754900,410001,2024-02-01 02:35:00,2024-02-01 03:14:58,"RDS구스다운 8020 [런칭 가격129,900원]쏘울 RDS 트위드 배색 구스다운1종",패션,여성의류,점퍼,쏘울,구스 다운,https://asset.m-gs.kr/prod/1033709144/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1033709144,79900,"79,900",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
4,4,2024-02-01,310,008,GS SHOP,3101706752800,410001,2024-02-01 02:00:00,2024-02-01 02:34:58,"고급스럽고 따뜻한 디자이너의 프리미엄 구스다운 [런칭 가격 129,900원] 제이슨우 하프 구스다운 1종",패션,여성의류,점퍼,제이슨우,구스 다운,https://asset.m-gs.kr/prod/1037509669/1/550,https://m.gsshop.com/alia/aliaGate.gs?media=LLG&gourl=/prd/prd.gs?prdid=1037509669,69900,"69,900",2024-02-01,여성스타일,"여성스타일, 여성의류","극한 추위에도 따뜻한 여성스타일, 변화무쌍한 패션 컬렉션",5.5,4,7,6,5,P
5,5,2024-02-03,304,010,현대홈쇼핑,3041706976600,410000,2024-02-03 16:10:00,2024-02-03 17:14:58,[런칭가89900원]이상봉에디션 후드집업 니트베스트,패션,여성의류,티셔츠,이상봉에디션,니트,https://image.hmall.com/static/6/9/22/53/2153229642_0.jpg?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2153229642&ReferCode=m09&TcCode=0000001389,49900,"49,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-02,304,010,현대홈쇼핑,3041706869500,410000,2024-02-02 10:25:00,2024-02-02 12:39:58,[런칭가 99000원]부르다문화이트 23FW 플라워 리버시블 베스트 1종,패션,여성의류,자켓,부르다문화이트,베스트,https://image.hmall.com/static/3/6/39/53/2153396312_0.jpg?RS=300X300,https://www.hmall.com/md/pda/itemPtc?slitmCd=2153396312&ReferCode=m09&TcCode=0000001389,39900,"39,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-02,395,012,KT알파 쇼핑,3951706880660,410000,2024-02-02 13:31:00,2024-02-02 14:30:58,[Lecaf]르까프 23FW 남성 경량패딩+베스트 세트,패션,남성의류,점퍼,르까프,베스트,http://imgs.kshop.co.kr//d2/product/emc/202310/27/28/290/2728290_550_20231006095910.jpg,http://m.kshop.co.kr/display/mc/product/2728290?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%8A%A4%ED%8F%AC%EC%B8%A0%2F%EB%A0%88%EC%A0%80_2728290&utm_content=mo_schedule,39000,"33,150",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-02,395,012,KT알파 쇼핑,3951706855340,410000,2024-02-02 06:29:00,2024-02-02 07:28:58,[방송최저가] 네파 이젠벅 남성 다운 자켓+베스트,패션,남성의류,자켓,네파,자켓,http://imgs.kshop.co.kr//d2/product/emc/202310/27/53/432/2753432_550_20231011162927.jpg,http://m.kshop.co.kr/display/mc/product/2753432?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98%2F%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_2753432&utm_content=mo_schedule,59000,"50,150",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-02,395,012,KT알파 쇼핑,3951706862600,410000,2024-02-02 08:30:00,2024-02-02 09:29:58,아델로 여성 보아퍼 팬츠 3종,패션,여성의류,바지/청바지,아델로,팬츠,http://imgs.kshop.co.kr//d2/product/emc/202311/28/05/496/2805496_550_20231127165200.jpg,http://m.kshop.co.kr/display/mc/product/2918461?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98%2F%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_2918461&utm_content=mo_schedule,39900,"39,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
5,5,2024-02-04,395,012,KT알파 쇼핑,3951707031680,410000,2024-02-04 07:28:00,2024-02-04 08:27:58,23FW 펠틱스 여성 패딩 팬츠 3종,패션,여성의류,점퍼,펠틱스,팬츠,http://imgs.kshop.co.kr/d2/product/emc/202310/A3/36/6197/A3366197_550_20231031174940.jpg,http://m.kshop.co.kr/display/mc/product/2900840?with_code=000004&utm_source=hsmoa_ep&utm_medium=cps&utm_campaign=prd_01_%EC%9D%98%EB%A5%98%2F%EC%96%B8%EB%8D%94%EC%9B%A8%EC%96%B4_2900840&utm_content=mo_schedule,69900,"69,900",2024-02-01,여성스타일,"여성스타일, 여성의류","세련된 분위기, 크리스마스 감성 겨울 패션 선물",7.75,8,5,8,10,P
